우편번호,설치기관주소,실제위치,설치기관명,경도,위도,GU_ID,GU_NAME,,,,,
133819,서울특별시 성동구 성수일로 27 (성수동1가),본관1층 중앙현관 옆,경일고등학교,127.0478683,37.54382982,4,성동구,,,,,
4761,"서울특별시 성동구 마조로 42, 한양대부속중고등학교 (사근동)",본관 3층애지관 자습실,한양대학교사범대학부속고등학교,127.042324,37.56191884,4,성동구,,,,,
133729,서울특별시 성동구 천호대로78길 58 (용답동),검수 신축건물 1층 입출고 사무실,서울메트로,127.0548305,37.55582304,4,성동구,,,,,
133729,서울특별시 성동구 천호대로78길 58 (용답동),"정비 주공장, 입출장 사이 벽면",서울메트로,127.054969,37.55691625,4,성동구,,,,,
8031,"서울특별시 양천구 신월로11길 16, 한빛종합사회복지관 (신월동)",5층 데이케어센터,한빛종합복지관,126.8402271,37.51907501,15,양천구,,,,,
158833,서울특별시 양천구 오목로 31 (신월동),본관 1층 중앙현관 출입구,강서초등학교,126.8409892,37.52241335,15,양천구,,,,,
8010,"서울특별시 양천구 목동동로 172, 목동중학교 (신정동)",본관 중앙현관,목동중학교,126.8714434,37.5209572,15,양천구,,,,,
8021,"서울특별시 양천구 목동로11길 46, 서울영상고등학교 (신정동)",5층 기숙사 로비,서울영상고등학교,126.8602935,37.52330444,15,양천구,,,,,
158867,서울특별시 양천구 신정로14길 13 (신정동),구관 1층 보건실 앞,양천고등학교,126.8452028,37.5083206,15,양천구,,,,,
8100,서울특별시 양천구 목동로3길 41,경비팀 입출장 사무실 내부,서울교통공사신정차량사업소,126.8652091,37.51100074,15,양천구,,,,,
8100,서울특별시 양천구 목동로3길 41,검수팀 입출고실,서울교통공사신정차량사업소,126.8652091,37.51100074,15,양천구,,,,,
136814,서울특별시 성북구 북악산로 935 (돈암동),본관3층교무실옆,개운중학교,127.0248421,37.59462665,8,성북구,,,,,
136813,서울특별시 성북구 정릉로48길 52 (돈암동),1층 보건실 옆,개운초등학교,127.0275952,37.60183731,8,성북구,,,,,
137907,서울특별시 서초구 나루터로 15 (잠원동)  보건실 앞,보건실 앞,신동초등학교,127.0113885,37.51712824,22,서초구,,,,,
4375,서울특별시 용산구 한강대로57길 33,본관 1층 중앙현관,서울용산초등학교,126.9725506,37.53561344,3,용산구,,,,,
136043,서울특별시 성북구 보문로29길 49 (삼선동3가),1층승강기옆,경동고등학교,127.016032,37.58660187,8,성북구,,,,,
136703,서울특별시 성북구 정릉로 161 (정릉동),1층 현관상황실 출입문 좌측,고려대학교사범대학부속중학교,127.0028302,37.60783857,8,성북구,,,,,
2828,서울특별시 성북구 북악산로 870 (돈암동),제1교무실,고명외식고등학교,127.0191869,37.59767639,8,성북구,,,,,
136890,서울특별시 성북구 북악산로 870 (돈암동),1층중앙현관,고명중학교,127.0191869,37.59767639,8,성북구,,,,,
136110,서울특별시 성북구 서경로8길 28-15 (길음동),1층 교무실 앞,길원초등학교,127.0167979,37.60906528,8,성북구,,,,,
2723,"서울특별시 성북구 길음로 144, 서울길음중학교 (길음동)",보건실앞 복도,길음중학교,127.0219217,37.60966269,8,성북구,,,,,
136807,서울특별시 성북구 길음로 142 (길음동),1층현관,길음초등학교,127.0166585,37.61363151,8,성북구,,,,,
2763,"서울특별시 성북구 한천로 660-30, 남대문중학교 (장위동)",본관 1층 체육부 실,남대문중학교,127.0557971,37.61863313,8,성북구,,,,,
136087,서울특별시 성북구 안암로 5 (보문동7가),보건실앞,대광초등학교,127.0234479,37.57915122,8,성북구,,,,,
137867,서울특별시 서초구 남부순환로317길 15 (서초동),보건실 앞,서울신중초등학교,127.0093433,37.48015788,22,서초구,,,,,
137180,"서울특별시 서초구 헌릉로8길 42 (내곡동)  현관, 보건실 앞",1층 현관 학부모실 옆,서울언남초등학교,127.0614366,37.45411333,22,서초구,,,,,
136100,서울특별시 성북구 서경로 116 (정릉동),1층교무실옆,대일외국어고등학교,127.0141757,37.61330387,8,성북구,,,,,
136825,서울특별시 성북구 성북로8길 71 (성북동),보건실 앞,동구마케팅고등학교,127.0068877,37.59324436,8,성북구,,,,,
136825,서울특별시 성북구 성북로8길 71 (성북동),중앙현관,동구여자중학교,127.0082153,37.59410587,8,성북구,,,,,
136083,서울특별시 성북구 보문사길 50 (보문동3가),본관1층 복도,서울동신초등학교,127.0170593,37.58328607,8,성북구,,,,,
137900,서울특별시 서초구 바우뫼로7길 38 (우면동)  보건실 앞,보건실 앞,서울우암초등학교,127.0237234,37.47229555,22,서초구,,,,,
137882,서울특별시 서초구 고무래로 90-6 (서초동)  보건실 앞 복도,1증 중앙현관 등사실 옆보건실 근처,서울원명초등학교,127.0167076,37.50077708,22,서초구,,,,,
137819,서울특별시 서초구 방배천로4길 23 (방배동)  교무실 앞 1층 복도,교무실 앞 1층 복도,서울이수초등학교,126.9844171,37.47837133,22,서초구,,,,,
4318,서울특별시 용산구 효창원로 137,1층 교무실 앞,서울금양초등학교,126.9618319,37.54094231,3,용산구,,,,,
2724,"서울특별시 성북구 삼양로 77, 서울미아초등학교 (길음동)",1층보건실앞,서울미아초등학교,127.0216457,37.61058896,8,성북구,,,,,
6767,"서울특별시 서초구 양재대로2길 74, 서울우솔초등학교 본관 중앙현관 내 (우면동)",본관 중앙현관 내,서울우솔초등학교,127.0192756,37.45709422,22,서초구,,,,,
4368,서울특별시 용산구 원효로64길 17-10,본관1층 보건실 앞 벽면,서울남정초등학교,126.9648037,37.53567383,3,용산구,,,,,
137871,서울특별시 서초구 반포대로13길 48 (서초동),1층 행정실 앞 복도,서초중학교,127.0085208,37.48553922,22,서초구,,,,,
136842,서울특별시 성북구 정릉로12길 41 (정릉동),본관1층 중앙현관,북악중학교,127.0016095,37.60700905,8,성북구,,,,,
4384,서울특별시 용산구 서빙고로51길 14,본관 1층 행정실 앞,서울서빙고초등학교,126.9923004,37.52206892,3,용산구,,,,,
136034,서울특별시 성북구 동소문로3길 69 (동소문동4가),3층 교무실 복도,삼선중학교,127.0078716,37.59174917,8,성북구,,,,,
136043,서울특별시 성북구 보문로29길 106 (삼선동3가),1층교무실,삼선초등학교,127.0126717,37.58714288,8,성북구,,,,,
137871,서울특별시 서초구 효령로 197 (서초동)  보건실 앞 복도,학생회관1층,서울고등학교,127.0049019,37.48429306,22,서초구,,,,,
136130,서울특별시 성북구 종암로 196 (하월곡동),본관 1층 현관,서울도시과학기술고등학교,127.0314708,37.6082658,8,성북구,,,,,
4341,서울특별시 용산구 녹사평대로60길 39,2층 보건실 벽면,서울용암초등학교,126.9894348,37.5453029,3,용산구,,,,,
136036,서울특별시 성북구 동소문로13길 38 (동소문동6가),본관 1층 교무실 앞,서울돈암초등학교,127.0131031,37.5937453,8,성북구,,,,,
4388,서울특별시 용산구 한강대로14길 9,본관 1층 인쇄실 옆,서울한강초등학교,126.9650994,37.52522617,3,용산구,,,,,
136858,서울특별시 성북구 월곡로 6 (종암동),1층 복도,서울대학교사범대학부설고등학교,127.0381187,37.59472375,8,성북구,,,,,
4328,서울특별시 용산구 두텁바위로 140,중앙현관 1층,서울후암초등학교,126.9823346,37.5512736,3,용산구,,,,,
136816,서울특별시 성북구 한천로58길 273 (석관동),1층 중앙현관 보안관실 옆,서울석계초등학교,127.0697329,37.60881522,8,성북구,,,,,
136816,서울특별시 성북구 한천로70길 30 (석관동),A동 주차장 쪽 복도 벽면,석관고등학교,127.0667165,37.60958821,8,성북구,,,,,
120728,서울특별시 서대문구 거북골로 34,경상관 1층 보건의료센터,명지대학교,126.9231208,37.58022772,13,서대문구,,,,,
120013,서울특별시 서대문구 충정로 23 풍산빌딩,1층 로비,풍산빌딩,126.9629447,37.56114305,13,서대문구,,,,,
3155,"서울특별시 종로구 종로3길 17, D타워 10층 (청진동)",출입구(10층),지멘스(주),126.9789145,37.57099586,1,종로구,,,,,
120013,서울특별시 서대문구 충정로 23 풍산빌딩,16층 엘리베이터 홀에 비치,풍산빌딩,126.9629447,37.56114305,13,서대문구,,,,,
3732,서울특별시 서대문구 통일로 251 (현저동),교통정보센터 내,서대문경찰서 교통정보센터,126.9601295,37.57161765,13,서대문구,,,,,
3738,"서울특별시 서대문구 통일로 113, 서대문경찰서 (미근동)",본관 1층 안내데스크,서대문경찰서,126.9669039,37.56497445,13,서대문구,,,,,
3738,"서울특별시 서대문구 통일로 113, 서대문경찰서 (미근동)",별관 2층 민원실 앞 복도 벽,서대문경찰서,126.9670743,37.56508532,13,서대문구,,,,,
3628,"서울특별시 서대문구 통일로 484, 유진상가, 공유캠퍼스 (홍제동)",3층 휴게실,신지식산업센터,126.9429421,37.59160589,13,서대문구,,,,,
3657,"서울특별시 서대문구 백련사길 39, 서대문문화체육회관 (홍은동)",주차 관제실 옆 1층,서대문문화체육회관,126.9315568,37.5807591,13,서대문구,,,,,
3634,서울특별시 서대문구 통일로20길 35-3 대학생임대주택(홍제동) (홍제동),꿈꾸는다락방/1층로비,대학생임대주택(홍제동),126.9536784,37.58066894,13,서대문구,,,,,
120140,서울특별시 서대문구 신촌역로 30 (신촌동),역무실 입구 좌측,경의중앙선 신촌역,126.9423869,37.55982575,13,서대문구,,,,,
120805,서울특별시 서대문구 수색로 27 (남가좌동),고객센터 안,경의중앙선 가좌역,126.91515,37.56888775,13,서대문구,,,,,
3718,"서울특별시 서대문구 연희로 242, 서대문구보건소 (연희동)",구급차,서대문구보건소,126.9362773,37.57861017,13,서대문구,,,,,
3746,"서울특별시 서대문구 경기대로 65, 인창중?고등학교 (충정로2가)",행정실 앞 현관벽,인창고등학교,126.9640232,37.56488513,13,서대문구,,,,,
3771,"서울특별시 서대문구 북아현로1길 24, 한성중?고등학교 (북아현동)",체육실,한성고등학교,126.9545055,37.5609699,13,서대문구,,,,,
120807,서울특별시 서대문구 통일로 279-79 (현저동),본관 1층 교무실 옆,한성과학고등학교,126.9523709,37.57543617,13,서대문구,,,,,
120852,서울특별시 서대문구 세검정로4길 69 (홍제동),본관 2층 인왕관 우측,인왕중학교,126.9517793,37.59272256,13,서대문구,,,,,
120012,서울특별시 서대문구 경기대로 65 (충정로2가),1층 현관,인창중학교,126.9640232,37.56488513,13,서대문구,,,,,
120850,서울특별시 서대문구 연희로37안길 51 (홍은동),2층 보건실,정원여자중학교,126.9333431,37.58538212,13,서대문구,,,,,
3771,"서울특별시 서대문구 북아현로1길 24, 한성중?고등학교 (북아현동)",별관 1층 생활지도실 내부,한성중학교,126.9544565,37.55909644,13,서대문구,,,,,
3746,서울특별시 서대문구 경기대로9길 10 경기초등학교,본관 1층 안내데스크,경기초등학교,126.9628606,37.56511029,13,서대문구,,,,,
120851,서울특별시 서대문구 명지2길 32-20 (홍은동),3층 체육관 내,명지초등학교,126.9282301,37.58362949,13,서대문구,,,,,
120818,서울특별시 서대문구 북아현로5나길 84 (북아현동),1층 교무실 내,북성초등학교,126.9518353,37.55963176,13,서대문구,,,,,
137040,서울특별시 서초구 신반포로 56-7 (반포동)  중앙현관,1층 중앙현관,세화여자고등학교,126.9933501,37.50207101,22,서초구,,,,,
137862,서울특별시 서초구 남부순환로347길 69 (서초동)  시청각실 앞 현관,1층시청각실 앞 복도벽면,서초문화예술정보학교,127.0299765,37.48806647,22,서초구,,,,,
153817,서울특별시 금천구 벚꽃로 73 (독산동) 금천현대아파트,경비실1초소,금천현대아파트,126.8904251,37.46290941,18,금천구,,,,,
153839,서울특별시 금천구 시흥대로63길 91 (시흥동),대합실,1호선 금천구청역,126.8945141,37.45560998,18,금천구,,,,,
136816,서울특별시 성북구 한천로 526 (석관동),1층중앙현관,석관중학교,127.0667152,37.60813942,8,성북구,,,,,
153023,서울특별시 금천구 벚꽃로 115 (가산동),고객지원실 옆,1호선 독산역,126.8895142,37.46598732,18,금천구,,,,,
153855,서울특별시 금천구 독산로32다길 17 (시흥동),1층 로비,구립시흥4동청소년독서실,126.9065613,37.45920029,18,금천구,,,,,
153807,서울특별시 금천구 시흥대로138길 10-11 (독산동),1층 현관입구,금천구청년활동공간청춘삘딩,126.8992841,37.47216698,18,금천구,,,,,
8516,서울특별시 금천구 가산로 129 금천누리종합사회복지관,5층 로비,금천누리종합사회복지관,126.8917817,37.47689182,18,금천구,,,,,
136823,서울특별시 성북구 성북로 102-10 (성북동),보건실앞,성북초등학교,126.9987771,37.59405236,8,성북구,,,,,
153841,서울특별시 금천구 탑골로3가길 22 (시흥동),2층 로비,전진상사회복지관,126.9107337,37.45258801,18,금천구,,,,,
136060,서울특별시 성북구 동소문로26가길 80 (돈암동),본관 1층 교무실 앞,성신여자고등학교,127.0224064,37.5942881,8,성북구,,,,,
8610,"서울특별시 금천구 시흥대로73길 30, 금천어울림복지센터 3층 (시흥동)","시흥대로 73길 30, 금천어울림복지센터 3층 출입문 우측",서울농아인협회금천구지회,126.8976261,37.45701253,18,금천구,,,,,
8551,"서울특별시 금천구 독산로102길 78, 문성중학교 (독산동)",3층 3학년교무실내,문성중학교,126.9084938,37.4754682,18,금천구,,,,,
153833,서울특별시 금천구 한내로 69-44 (독산동),1층 로비,안천중학교,126.8874988,37.45952426,18,금천구,,,,,
8566,"서울특별시 금천구 독산로50길 60, 한울중학교 (시흥동)",보건실앞,한울중학교,126.9071815,37.46240099,18,금천구,,,,,
153010,서울특별시 금천구 독산로54길 102 (독산동),1층 교무실,서울문교초등학교,126.9088159,37.46672027,18,금천구,,,,,
136060,서울특별시 성북구 북악산로 918 (돈암동),1층 보건실 앞,성신여자중학교,127.0231266,37.59462313,8,성북구,,,,,
8597,"서울특별시 금천구 한내로 69-16, 안천초등학교 (독산동)",3층 보건실,서울안천초등학교,126.88839,37.45874564,18,금천구,,,,,
153808,서울특별시 금천구 독산로78다길 89 (독산동),중앙현관 입구,서울정심초등학교,126.9082144,37.47199405,18,금천구,,,,,
136130,서울특별시 성북구 종암로 208 (하월곡동),2층 교육센터 앞,서울숭곡중학교,127.0312988,37.60847848,8,성북구,,,,,
136130,서울특별시 성북구 종암로40길 30 (하월곡동),1층 교장실 앞,숭곡초등학교,127.0328164,37.60843122,8,성북구,,,,,
136845,서울특별시 성북구 정릉로 279 (정릉동),1층중앙현관,숭덕초등학교,127.0132906,37.60381836,8,성북구,,,,,
135789,서울특별시 강남구 압구정로29길 71 (압구정동) 현대아파트,경비 반장실 내,구현대아파트,127.0283258,37.53360292,23,강남구,,,,,
8775,서울특별시 관악구 신원로 26,관리사무실 입구,신림동부아파트,126.9290429,37.48100236,21,관악구,,,,,
6369,서울특별시 강남구 밤고개로 99 .,수서역 역무실,SR고속철도 수서역,127.1045604,37.48541757,23,강남구,,,,,
135280,서울특별시 강남구 삼성로 150 (대치동) 미도아파트,관리동 지하 1층,미도아파트,127.0658114,37.49400035,23,강남구,,,,,
6352,"서울특별시 강남구 광평로47길 17 (수서동, 신동아아파트)",관리동 1층 로비,수서신동아아파트,127.0981867,37.48790982,23,강남구,,,,,
136860,서울특별시 성북구 종암로5길 14 (종암동),보건실,숭례초등학교,127.0352968,37.59452281,8,성북구,,,,,
135520,서울특별시 강남구 광평로19길 10 (수서동) 까치마을아파트,관리사무실 정문 옆 벽부,까치마을아파트,127.0876176,37.48473577,23,강남구,,,,,
135270,서울특별시 강남구 논현로 213 (도곡동) 역삼럭키아파트,102동 9~16라인 경비실,역삼럭키아파트,127.039997,37.49044865,23,강남구,,,,,
2843,"서울특별시 성북구 고려대로17가길 46, 용문중고등학교 (안암동2가)",본관 3층 중학교 연결통로,용문고등학교,127.0246601,37.58869069,8,성북구,,,,,
135506,서울특별시 강남구 선릉로 221 (도곡동) 도곡렉슬아파트,관리사무소,도곡렉슬아파트,127.0505467,37.49354047,23,강남구,,,,,
2843,"서울특별시 성북구 고려대로17가길 46, 용문중고등학교 (안암동2가)",2층 교무실 입구,용문중학교,127.0246601,37.58869069,8,성북구,,,,,
136060,서울특별시 성북구 성북로4길 52-1 (돈암동),2층복도,우촌초등학교,127.0114004,37.59564116,8,성북구,,,,,
8750,서울특별시 관악구 봉천로 387,1단지 어린이집 앞,봉천두산아파트,126.9423367,37.48385678,21,관악구,,,,,
136120,서울특별시 성북구 장월로 6 (상월곡동),1층 행정실 맞은편,월곡중학교,127.0482587,37.60698072,8,성북구,,,,,
135200,서울특별시 강남구 자곡로3길 22 (자곡동) 엘에이치강남3단지,313동과 314동 사이 건물 내 관리사무소 입구 벽면,강남엘에이치3단지아파트,127.0910776,37.46997823,23,강남구,,,,,
136858,서울특별시 성북구 월곡로 74 (종암동),1층 급식실 앞,서울일신초등학교,127.0401772,37.59881357,8,성북구,,,,,
8750,서울특별시 관악구 봉천로 387,2단지 관리사무실1층,봉천두산아파트,126.9448278,37.486561,21,관악구,,,,,
8709,서울특별시 관악구 보라매로 62,경비1초소내,보라매삼성아파트,126.9279106,37.49453481,21,관악구,,,,,
135200,서울특별시 강남구 밤고개로21길 25 (자곡동) 자곡포레아파트,314동 5초소 경비실 내,자곡포레아파트,127.108394,37.48115775,23,강남구,,,,,
8735,"서울특별시 관악구 관악로30길 40 (봉천동, 봉천우성아파트)",제1경비실,봉천우성아파트(임대),126.9615843,37.48511881,21,관악구,,,,,
136833,서울특별시 성북구 장월로23길 16 (장위동),1층 중앙현관 기둥,서울장곡초등학교,127.0481563,37.61683038,8,성북구,,,,,
136140,서울특별시 성북구 한천로101길 66 (장위동),1층 보건실 앞,서울장월초등학교,127.0471719,37.62194118,8,성북구,,,,,
135200,서울특별시 강남구 자곡로 101 (자곡동) 래미안 강남힐즈,관리사무소 로비,래미안강남힐즈아파트,127.0940852,37.47413133,23,강남구,,,,,
8726,서울특별시 관악구 관악로37길 20,1층 노인정,봉천동아아파트2단지(임대),126.9562385,37.4880164,21,관악구,,,,,
135800,서울특별시 강남구 개포로 401 (개포동),본관 1층 보건실 앞 복도,서울개일초등학교,127.057742,37.48621378,23,강남구,,,,,
8813,서울특별시 관악구 신림로23길 17,지하1층 수영장입구,구립관악청소년센터,126.9352434,37.47024426,21,관악구,,,,,
8785,서울특별시 관악구 청룡4길 31,1층 사무실 앞 복도 안쪽,꿈꾸는교회,126.9442352,37.48079625,21,관악구,,,,,
8850,서울특별시 관악구 난우길 40,보건실내,난우초등학교,126.9176525,37.47711829,21,관악구,,,,,
135837,서울특별시 강남구 남부순환로 3022 (대치동),보건실옆 복도 1층 위치,서울대곡초등학교,127.0650265,37.49471064,23,강남구,,,,,
8850,서울특별시 관악구 난우길 40,중앙현관,난우초등학교,126.9176525,37.47711829,21,관악구,,,,,
135939,서울특별시 강남구 개포로109길 74 (개포동),중앙현관 우편 보건실 복포 창문쪽,서울대진초등학교,127.0780803,37.49701211,23,강남구,,,,,
135848,서울특별시 강남구 역삼로98길 16 (대치동),학교 서편 보건실 내 복도,서울대현초등학교,127.0635654,37.50372159,23,강남구,,,,,
135866,서울특별시 강남구 학동로 610 (삼성동),본관 중앙현관 보건실 우측,서울봉은초등학교,127.0609309,37.52008278,23,강남구,,,,,
135868,서울특별시 강남구 봉은사로63길 22 (삼성동),중앙 현관,서울삼릉초등학교,127.0469495,37.51325992,23,강남구,,,,,
135884,서울특별시 강남구 광평로51길 46 (수서동),보건실,서울수서초등학교,127.1015832,37.49115058,23,강남구,,,,,
8773,서울특별시 관악구 남부순환로172길 97,제2교무실 내,남서울중학교,126.9210371,37.48213625,21,관악구,,,,,
121859,서울특별시 마포구 마포대로 249 (아현동),본관2층 당직실앞,아현산업정보학교,126.9580206,37.55702655,14,마포구,,,,,
135950,서울특별시 강남구 삼성로135길 42 (청담동),보건실,서울언북초등학교,127.0447158,37.52012517,23,강남구,,,,,
8723,서울특별시 관악구 성현로 57,2층체육관 앞,구암고등학교,126.949625,37.49244195,21,관악구,,,,,
8723,서울특별시 관악구 성현로 57,3층 로비 계단 옆,구암고등학교,126.949625,37.49244195,21,관악구,,,,,
135933,서울특별시 강남구 강남대로66길 21 (역삼동),교무실 앞 복도 벽면,서울역삼초등학교,127.0326121,37.49316476,23,강남구,,,,,
121799,서울특별시 마포구 매봉산로 8 (상암동) 상암월드컵파크 3단지,관리사무소 앞,상암월드컵파크3단지,126.8900878,37.57277379,14,마포구,,,,,
135943,서울특별시 강남구 일원로 21 (일원동),보건실 안 출입문 옆쪽 벽면,서울영희초등학교,127.0811328,37.4923004,23,강남구,,,,,
135886,서울특별시 강남구 광평로31길 74 (수서동),본관 1층,서울왕북초등학교,127.0860547,37.48632828,23,강남구,,,,,
135946,서울특별시 강남구 영동대로4길 20 (일원동),본관 1층 중앙현관,서울일원초등학교,127.0763251,37.48978925,23,강남구,,,,,
135959,서울특별시 강남구 압구정로71길 9 (청담동),본관 1층 행정실 앞,서울청담초등학교,127.045153,37.52828187,23,강남구,,,,,
135961,서울특별시 강남구 개포로22길 87 (개포동),보건실 앞,서울포이초등학교,127.0525106,37.47591562,23,강남구,,,,,
6213,서울특별시 강남구 역삼로 313 서울도성초등학교,본관 1층 중앙현관 좌측 교무실 옆,서울도성초등학교,127.0488722,37.50146201,23,강남구,,,,,
135847,서울특별시 강남구 역삼로87길 26 (대치동),본관 좌측 보건실 옆 복도,대명중학교,127.0609849,37.50633641,23,강남구,,,,,
135886,서울특별시 강남구 광평로20길 7 (수서동),보건실 바로 앞,대왕중학교,127.0873381,37.48346033,23,강남구,,,,,
135280,서울특별시 강남구 양재천로 321 (대치동),1층 현관 복도 북카페 맞은편,대청중학교,127.0583513,37.4904302,23,강남구,,,,,
135884,서울특별시 강남구 광평로59길 57 (수서동),보건실,수서중학교,127.1023799,37.49120377,23,강남구,,,,,
135816,서울특별시 강남구 도산대로38길 27 (논현동),전관 중앙로비 중앙기둥 벽면,언북중학교,127.0331263,37.51942855,23,강남구,,,,,
135959,서울특별시 강남구 압구정로61길 36 (청담동),본관 2층 보건실앞 복도,청담중학교,127.0448101,37.52865979,23,강남구,,,,,
6278,서울특별시 강남구 도곡로64길 21 (대치동),교무실 옆,단국대학교사범대학부속중학교,127.0577682,37.49561749,23,강남구,,,,,
135847,서울특별시 강남구 역삼로 541 (대치동),보건실 옆,휘문중학교,127.061973,37.50528775,23,강남구,,,,,
135870,서울특별시 강남구 영동대로 643 (삼성동),학생동 1층 중앙현관 배전함 옆,경기고등학교,127.0560755,37.51756454,23,강남구,,,,,
135230,서울특별시 강남구 광평로20길 63 (일원동),1층 보건실 앞,서울로봇고등학교,127.0845761,37.48073174,23,강남구,,,,,
135886,서울특별시 강남구 광평로39길 93 (수서동),3층 교무실 옆,대진디자인고등학교,127.0959782,37.49042725,23,강남구,,,,,
6277,"서울특별시 강남구 남부순환로 2807, 숙명여자고등학교 (도곡동)",체육관 내 벽면,숙명여자고등학교,127.0526126,37.49147536,23,강남구,,,,,
7633,서울특별시 강서구 공항대로36길 74 중앙현관,중앙현관 1층(학부모회의실 맞은편),가곡초등학교,126.8361031,37.55570761,16,강서구,,,,,
7533,서울특별시 강서구 허준로 186 2층 보건실,2층 보건실,가양초등학교,126.8585216,37.56221719,16,강서구,,,,,
7507,서울특별시 강서구 양천로 11 보건실,보건실,개화초등학교,126.8046464,37.57394373,16,강서구,,,,,
7810,"서울특별시 강서구 마곡서로 33, 서울공진초등학교 (마곡동)",보건실,공진초등학교,126.8226104,37.55782959,16,강서구,,,,,
7669,서울특별시 강서구 등촌로39길 71 .,체육관,서울등촌초교,126.8579422,37.54761422,16,강서구,,,,,
7619,서울특별시 강서구 공항대로3길 18 보건교육실,본관 1층 엘리베이터  옆 우측벽면,송정초등학교,126.8102813,37.56223089,16,강서구,,,,,
7643,서울특별시 강서구 수명로1길 84 1층 로비 행정실 옆,1층로비 행정실 옆,수명초등학교,126.8238794,37.55277267,16,강서구,,,,,
7523,서울특별시 강서구 양천로 329 보건실,중앙 현관 복도 게시판 앞,양천초등학교,126.8395397,37.57018817,16,강서구,,,,,
7518,서울특별시 강서구 방화대로50길 22 보건실,1층 중앙현관,정곡초등학교,126.8189328,37.5769597,16,강서구,,,,,
7533,서울특별시 강서구 양천로59길 31 1층 보건실 앞,1층 보건실 앞,경서중학교,126.857764,37.56124186,16,강서구,,,,,
7618,서울특별시 강서구 방화대로 241 교무실,1층 현관,공항중학교,126.8153734,37.56287056,16,강서구,,,,,
7585,서울특별시 강서구 공항대로39길 39 현관,현관,등명중학교,126.8433041,37.56019335,16,강서구,,,,,
7515,서울특별시 강서구 금낭화로 268 보건실,1층 중앙현관,방원중학교,126.8086174,37.57597576,16,강서구,,,,,
7621,서울특별시 강서구 개화동로27길 9 보건실 앞 복도,보건실 앞 복도,방화중학교,126.8066528,37.56496493,16,강서구,,,,,
7669,서울특별시 강서구 등촌로51나길 35 보건실,본관 1층 중앙현관,백석중학교,126.8589539,37.54829091,16,강서구,,,,,
7642,서울특별시 강서구 수명로2길 16 1층 보건실 앞,1층 중앙현관,수명중학교,126.8240596,37.54856699,16,강서구,,,,,
7306,서울특별시 영등포구 경인로 846 롯데백화점 영등포점,롯데백화점 3층 안전도우미센터 내부 입구,롯데백화점영등포점,126.907666,37.51566803,19,영등포구,,,,,
7535,서울특별시 강서구 양천로69길 35 본관1층 보건실 옆,1층 중앙현관,염경중학교,126.8705292,37.55453781,16,강서구,,,,,
7305,서울특별시 영등포구 영중로 15,지하 1층 신한ATM기 옆 벽면,경방타임스퀘어,126.903716,37.51723326,19,영등포구,,,,,
7536,서울특별시 강서구 양천로67가길 83 본관1층 중앙현관,본관1층 중앙현관,염창중학교,126.8717473,37.55426407,16,강서구,,,,,
7764,서울특별시 강서구 강서로17나길 86 보건실 앞 복도,보건실앞 복도,화원중학교,126.8424135,37.53621409,16,강서구,,,,,
7640,서울특별시 강서구 강서로45길 91-44 생활지도부실 옆,보건실 옆,덕원중학교,126.8290245,37.54862258,16,강서구,,,,,
7576,서울특별시 강서구 화곡로 403 보건실,1층 중앙 복도,마포중학교,126.8531334,37.55998867,16,강서구,,,,,
7638,서울특별시 강서구 강서로45길 70 교무실,1층 중앙현관,화곡중학교,126.8326573,37.5484056,16,강서구,,,,,
7633,서울특별시 강서구 강서로47길 34-10 보건실,1층 중앙현관,명덕여자중학교,126.8342914,37.55394399,16,강서구,,,,,
7735,서울특별시 강서구 등촌로13바길 8-22 보건실,1층 중앙현관,신정여자중학교,126.8584694,37.53772107,16,강서구,,,,,
7514,서울특별시 강서구 방화대로47길 9 보건실,1층 중앙현관,강서공업고등학교,126.8161817,37.57603409,16,강서구,,,,,
7611,서울특별시 강서구 개화동로 495 보건실,1층 중앙현관,공항고등학교,126.8185196,37.57046181,16,강서구,,,,,
7580,서울특별시 강서구 공항대로39길 115 보건실,보건실,등촌고등학교,126.8450461,37.56294522,16,강서구,,,,,
7531,서울특별시 강서구 허준로 227 보건실 옆,보건실 옆 벽면,세현고등학교,126.8636211,37.56043066,16,강서구,,,,,
7589,서울특별시 강서구 화곡로63길 40 2층 교무실로비,2층 교무실로비,경복여자고등학교,126.8505957,37.55782183,16,강서구,,,,,
7640,서울특별시 강서구 강서로45길 91-44 보건실,1층 중앙현관,덕원예술고등학교,126.8290245,37.54862258,16,강서구,,,,,
7576,서울특별시 강서구 화곡로 403 2층 교무실 앞,보건실,마포고등학교,126.8531334,37.55998867,16,강서구,,,,,
3168,"서울특별시 종로구 사직로8길 4 (사직동, 광화문 풍림스페이스본)",1단지 방재실,풍림스페이스본,126.968575,37.5746552,1,종로구,,,,,
4769,"서울특별시 성동구 왕십리로 89, 성동구민종합체육센터 (성수동1가)",3층 헬스장 입구,성동구민종합체육센터,127.044028,37.54584153,4,성동구,,,,,
4763,"서울특별시 성동구 중랑천서자전거길 209, 살곶이야구장 (사근동)",살곶이야구장,성동구민종합체육센터,127.044028,37.54584153,4,성동구,,,,,
4631,"서울특별시 중구 퇴계로 100, 스테이트타워 남산 (회현동2가)",6층 메일룸 앞,한국화이자제약(주),126.9840732,37.56039014,2,중구,,,,,
